date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:43:37	287/287	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-11f%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ru.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/ru.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:38	755/755	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2f3%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/rw.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/rw.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:39	756/756	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2f4%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/rw.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/rw.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:40	10259/10259	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-2813%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:41	10194/10194	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-27d2%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sa.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sa.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:42	950/950	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-3b6%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sb.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sb.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:43	955/955	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-3bb%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sb.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sb.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:44	317/317	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-13d%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sc.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sc.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:46	321/321	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-141%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sc.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sc.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:46	494/494	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-1ee%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sd.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/sd.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:47	496/496	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-1f0%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sd.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/1x1/sd.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
19:43:48	213/213	---M--	200	added ('OK')	image/svg+xml	etag:%22658a7ad3-d5%22	https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/se.svg	/storage/emulated/0/HTTrack/Websites/admin1/demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flags/4x3/se.svg	(from https://demos.pixinvent.com/frest-html-admin-template/assets/vendor/fonts/flag-icons.css)
